area	bbox_area	convex_area	solidity	perimeter	euler_number	centroid_0	centroid_1	eccentricity	equivalent_diameter	feret_diameter_max	major_axis_length	minor_axis_length	orientation	mean_intensity	max_intensity	total_area	entropy	obj_intensity_sum	total_intensity_sum	distance_bin_0	distance_bin_1	distance_bin_2	distance_bin_3	distance_bin_4	distance_bin_5	distance_bin_6	distance_bin_7	distance_bin_8	distance_bin_9	patchID	patchsize	object_size	celltype
657	899	691	0.950795948	96.66904756	1	39.81887367	40.33789954	0.381692838	28.92262749	32.01562119	30.13672664	27.85505181	-1.171066739	144.5799087	226	657	5.304310372	94989	169161	5743	116	106	95	84	74	62	50	38	32	65	80	6	6um
715	1024	743	0.962314939	102.3259018	1	39.54685315	40.01958042	0.445932049	30.17227659	32.75667871	31.96280875	28.60884951	-0.84804737	113.3748252	189	715	5.392915202	81063	157443	5685	124	112	103	92	78	69	53	42	42	66	80	6	6um
641	899	680	0.942647059	102.4974747	1	39.61466459	40.09204368	0.396980987	28.56827871	31.78049716	29.91478297	27.45659053	-1.321424183	159.2371295	246	641	5.222825778	102071	181433	5759	122	104	94	84	72	61	48	33	23	67	80	6	6um
662	930	696	0.951149425	100.3259018	1	40.40785498	40.43353474	0.386740565	29.03247455	32.01562119	30.30258702	27.94469901	-0.979854927	147.3081571	232	662	5.514087427	97518	190212	5738	121	107	96	84	74	65	51	37	27	68	80	6	6um
749	1056	800	0.93625	111.9827561	0	39.76368491	40.35514019	0.421090676	30.881328	35.34119409	32.53908161	29.51355049	-0.826997341	95.84779706	156	749	5.28852265	71790	132636	5791	113	100	89	78	69	58	47	33	22	69	80	6	6um
734	1024	776	0.945876289	104.4974747	1	39.69209809	39.77384196	0.458301323	30.57053853	33.61547263	32.47404573	28.86283059	-0.820562442	106.5844687	174	734	5.253230096	78233	146990	5789	112	102	90	80	69	59	45	33	21	70	80	6	6um
790	1152	868	0.910138249	121.0538239	1	39.80759494	40.09240506	0.521376854	31.71528402	36.68787266	34.47810194	29.42107929	-0.52868649	93.39746835	148	791	5.383708836	73839	137126	5609	145	118	106	93	83	74	62	48	62	71	80	6	6um
647	870	678	0.954277286	107.9827561	0	40.25193199	40.10200927	0.386321722	28.70167217	31.06444913	30.13981076	27.79987933	-0.698254448	144.3230294	219	647	5.451328108	93377	184474	5753	130	126	126	124	98	43	0	0	0	72	80	6	6um
632	899	668	0.946107784	97.66904756	1	40.1471519	39.67721519	0.383402716	28.3670124	31.57530681	29.60234657	27.34017276	-1.309463403	163.6787975	249	632	5.333401566	103445	182080	5768	116	104	92	84	74	60	48	34	20	73	80	6	6um
638	930	684	0.932748538	108.3969696	0	39.87460815	40.03134796	0.339671747	28.50134785	31.40063694	29.60730223	27.84697185	-0.496217222	128.5454545	209	638	5.198978771	82012	163219	5762	133	124	121	118	96	46	0	0	0	74	80	6	6um
675	960	722	0.934903047	111.6396103	0	39.68592593	40.30518519	0.308579016	29.31615071	32.24903099	30.24137629	28.7655582	-0.582198374	118.2977778	193	675	5.596319038	79851	175589	5725	134	124	123	120	108	66	0	0	0	75	80	6	6um
725	990	767	0.945241199	107.4974747	1	39.94344828	40.24551724	0.404825299	30.3825389	33.37663854	31.85000254	29.12345279	-1.39220267	146.2275862	241	725	5.479714511	106015	181493	5802	111	101	89	80	66	55	42	32	22	76	80	6	6um
710	960	758	0.936675462	106.2903679	1	39.63380282	40.42816901	0.365853171	30.06659403	32.984845	31.24092251	29.07507005	-1.518314542	146.771831	246	710	5.431808729	104208	178319	5814	109	100	89	78	66	53	43	31	17	77	80	6	6um
597	812	630	0.947619048	92.66904756	1	39.98492462	39.52261307	0.297486626	27.57034654	30.3644529	28.30049684	27.01921973	-0.665151721	150.2629816	230	597	5.770765494	89707	209839	5803	112	100	92	81	69	57	45	41	0	78	80	6	6um
645	870	678	0.951327434	97.42640687	1	39.54263566	39.67131783	0.383838193	28.65727667	31.6227766	29.87684936	27.58829372	-1.366756256	162.0031008	255	645	5.363669609	104492	185570	5755	115	104	95	86	72	62	48	34	29	79	80	6	6um
653	841	675	0.967407407	94.66904756	1	39.80245023	39.92343032	0.268521935	28.83444854	30.6757233	29.40775735	28.32771541	-0.668549681	116.5022971	180	653	5.762193406	76076	160458	5747	113	104	96	86	75	62	48	36	33	80	80	6	6um
586	812	621	0.943639291	106.5685425	0	39.81228669	40.36518771	0.247823531	27.31516746	30.08321791	28.22911962	27.34851762	-0.861705022	144.6518771	222	586	5.260494347	84766	169012	5814	130	129	126	119	82	0	0	0	0	81	80	6	6um
625	870	659	0.948406677	95.32590181	1	39.4992	39.7792	0.310410663	28.20947918	30.8058436	28.97960288	27.54808459	-1.354314141	163.6432	245	625	5.308031772	102277	188283	5775	116	102	93	80	70	61	48	33	22	82	80	6	6um
576	812	617	0.933549433	112.8111832	0	39.515625	39.62152778	0.301513156	27.08110001	29.61418579	28.71353757	27.37726743	-0.821681433	157.3993056	226	576	5.731468767	90662	231562	5824	138	132	132	119	55	0	0	0	0	83	80	6	6um
659	868	689	0.956458636	96.08326112	1	39.84218513	39.84218513	0.436844589	28.9666163	32.01562119	30.59523132	27.52154244	1.510495208	159.3854325	244	659	5.222242804	105035	179664	5741	115	106	98	86	75	62	49	37	31	84	80	6	6um
712	1056	766	0.929503916	109.7401154	1	40.21207865	39.61938202	0.370664367	30.10891157	34.20526275	31.35703238	29.12337329	1.472949078	116.6853933	181	713	5.09061957	83148	136968	5687	131	111	99	88	79	68	55	41	41	85	80	6	6um
591	812	620	0.953225806	92.66904756	1	40.27918782	40.36886633	0.257971986	27.43145222	29.68164416	27.97591804	27.02900028	-1.459764121	122.9238579	197	591	4.937074281	72648	125489	5809	111	99	88	79	67	57	44	30	16	86	80	6	6um
605	841	632	0.957278481	92.91168825	1	40.20495868	40.27107438	0.169175242	27.75445774	29.83286778	28.00253357	27.59890468	1.539681813	156.9636364	239	605	5.161222443	94963	169796	5795	113	100	90	81	70	58	44	31	18	87	80	6	6um
699	960	739	0.945872801	102.3259018	1	39.72103004	39.61373391	0.322499755	29.83277462	32.984845	30.73354535	29.09143811	1.437899216	149.204578	223	699	5.188954512	104294	173318	5824	108	98	88	78	63	53	41	29	18	88	80	6	6um
613	840	642	0.95482866	96.32590181	1	39.64600326	39.58238173	0.334936018	27.93735565	30.41381265	28.84325743	27.17729608	-1.326990318	151.9755302	239	613	4.994127309	93161	159177	5787	117	100	90	80	70	60	46	34	16	89	80	6	6um
602	841	627	0.960127592	97.98275606	0	40.28903654	40.12458472	0.276912883	27.68555952	29.83286778	28.36707368	27.25778006	-0.935817904	160.7259136	238	602	5.964145652	96757	234205	5798	120	118	118	114	94	38	0	0	0	90	80	6	6um
750	992	779	0.962772786	102.0832611	1	39.89333333	40.496	0.350628122	30.90193616	33.24154028	31.95772133	29.92887814	1.129039941	143.4626667	227	750	5.413528673	107597	181072	5772	114	104	94	82	72	58	47	33	24	91	80	6	6um
739	992	770	0.95974026	101.9116882	1	40.1556157	39.89986468	0.305117144	30.67448489	32.984845	31.47388763	29.97304983	1.261356749	137.5778078	215	739	5.309973172	101670	171932	5784	113	102	93	82	70	59	45	31	21	92	80	6	6um
638	870	671	0.950819672	96.84062043	1	39.91065831	40.27586207	0.371268222	28.50134785	31.04834939	29.65484199	27.53528183	1.29007251	144.8871473	216	638	5.033497055	92438	152945	5762	115	103	93	84	73	62	50	35	23	93	80	6	6um
772	1024	813	0.949569496	108.3259018	1	40.46373057	40.46243523	0.268341255	31.35188876	33.28663395	32.00127959	30.82759803	1.102792729	137.246114	214	772	5.439637546	105954	176584	5757	116	103	92	84	71	61	48	36	32	94	80	6	6um
606	870	641	0.945397816	98.91168825	1	39.62706271	39.80693069	0.261930073	27.77738584	30.59411708	28.34484575	27.35523803	1.460027802	133.2277228	211	606	4.95326102	80736	131645	5794	119	99	89	80	69	55	45	30	20	95	80	6	6um
738	992	783	0.942528736	108.0832611	1	40.21138211	39.95663957	0.278181612	30.65372382	32.75667871	31.34790142	30.11055259	1.224536318	134.2168022	214	738	5.245852838	99052	164887	5788	110	101	92	81	69	59	44	33	23	96	80	6	6um
663	930	714	0.928571429	104.7045815	1	39.77526395	40.01659125	0.370522069	29.05439413	31.95309062	30.32787952	28.16925214	-0.448516276	124.6244344	206	663	5.287663285	82626	145836	5737	126	108	96	84	76	64	52	36	21	97	80	6	6um
769	1056	823	0.934386391	107.7401154	1	39.89076723	40.31339402	0.444820119	31.29091258	36.7151195	33.14773548	29.68777257	-0.753059628	95.7373212	156	769	5.291713986	73622	131885	5761	115	103	93	82	73	62	48	38	25	98	80	6	6um
734	960	775	0.947096774	113.2903679	-1	40.2493188	39.60081744	0.468628768	30.57053853	33.83784863	32.61055519	28.80800788	-1.111731228	153.8147139	242	734	5.760872834	112900	205517	5797	112	102	91	77	66	56	43	34	22	99	80	6	6um
647	900	677	0.955686854	98.56854249	1	39.97527048	40.28284389	0.351122268	28.70167217	31.38470965	29.74109925	27.84747209	-1.342914404	161.7341577	249	647	5.228420675	104642	187380	5753	120	105	94	84	74	62	48	35	25	100	80	6	6um
660	870	697	0.946915352	100.4974747	1	40.13484848	40.46969697	0.191809411	28.98858568	30.8058436	29.29680342	28.75282603	-0.733637306	118.3712121	191	660	5.066732714	78125	133349	5740	119	102	92	83	73	63	50	40	38	101	80	6	6um
681	961	716	0.951117318	102.8111832	0	39.86490455	39.8722467	0.421139935	29.44615645	32.01562119	31.00431657	28.12078104	-0.880529295	134.773862	221	681	5.30084755	91781	163445	5719	132	109	96	84	73	62	53	38	34	102	80	6	6um
780	1122	837	0.931899642	112.8111832	1	39.76025641	39.4974359	0.475587486	31.5139151	35.22782991	33.70549161	29.64965682	-0.615919708	95.77948718	171	780	5.166912881	74708	127027	5757	117	99	90	82	74	61	50	38	32	103	80	6	6um
721	1054	770	0.936363636	106.7401154	1	40.32732316	39.90707351	0.493476329	30.29860907	34.525353	32.59855669	28.35289548	-0.586660086	107.2510402	180	722	5.242847266	77391	145529	5808	110	102	92	79	67	56	46	27	13	104	80	6	6um
644	899	674	0.955489614	96.32590181	1	40.30590062	40.26397516	0.419854607	28.63505311	31.40063694	30.11772865	27.33459085	-1.012384417	148.1909938	239	644	5.281633487	95435	176947	5756	117	104	95	82	73	62	48	34	29	105	80	6	6um
637	870	669	0.952167414	95.254834	1	40.10832025	40.23861852	0.27394917	28.47900262	30.59411708	29.0879253	27.97514263	-1.069456599	160.0156986	248	637	5.13029843	101930	180036	5763	114	105	92	82	73	61	48	36	26	106	80	6	6um
630	870	657	0.95890411	95.49747468	1	39.54920635	40.43650794	0.214417447	28.32209232	30.59411708	28.73811485	28.06972707	-1.443661753	153.4984127	230	630	5.180945499	96704	173441	5770	115	104	93	84	75	59	45	33	22	107	80	6	6um
721	1024	778	0.926735219	113.7401154	1	39.60055479	40.44521498	0.440174267	30.29860907	34.13209633	32.08810735	28.81230834	-0.757191779	102.4937587	163	721	5.262166449	73898	133743	5679	132	111	100	88	77	67	57	46	43	108	80	6	6um
777	1188	850	0.914117647	125.6751442	0	40.33075933	39.54182754	0.520838916	31.45325303	36.49657518	34.23935051	29.22859205	-0.587542493	99.56241956	168	777	5.403706252	77360	144415	5774	119	105	93	80	69	59	46	34	21	109	80	6	6um
606	841	634	0.955835962	92.91168825	1	40.05280528	40.24752475	0.372169449	27.77738584	30.87069808	28.89155587	26.81612526	-1.107028131	158.4125413	241	606	5.292481669	95998	181898	5794	112	99	90	82	69	59	45	31	19	110	80	6	6um
644	899	681	0.945668135	100.5685425	1	40.20652174	39.50621118	0.416067381	28.63505311	31.95309062	30.1134527	27.38317996	-1.277956673	152.6925466	241	644	5.355168604	98334	178941	5756	123	103	92	82	72	60	51	38	23	111	80	6	6um
747	1089	804	0.929104478	115.882251	1	39.64792503	40.51271754	0.384388875	30.84007036	33.73425559	32.22343054	29.74774528	-0.745723212	99.83266399	165	747	5.517323601	74575	146267	5653	139	114	99	90	81	69	58	46	51	112	80	6	6um
692	990	738	0.937669377	102.8111832	1	40.17774566	40.33815029	0.439691902	29.68302149	33.24154028	31.38951402	28.19245024	-1.006915259	110.7138728	178	692	5.179676483	76614	137693	5708	125	107	98	89	76	65	53	40	39	113	80	6	6um
684	928	717	0.953974895	100.6690476	1	40.05994152	39.68859649	0.451489459	29.51094456	32.75667871	31.30437024	27.93215244	-1.309765442	150.3625731	243	684	5.470048869	102848	182882	5716	120	109	99	88	77	64	53	38	36	114	80	6	6um
763	992	802	0.951371571	107.254834	1	40.23460026	40.48623853	0.347682681	31.16860235	33.83784863	32.22978837	30.21904477	1.547581225	145.9685452	247	763	5.466826665	111374	186444	5763	114	103	94	83	69	59	47	35	33	115	80	6	6um
618	870	642	0.962616822	93.15432893	1	40.30420712	40.42718447	0.312302355	28.05106127	30.46309242	28.83411031	27.39190762	-1.102608307	159.566343	236	618	5.34084024	98612	182767	5782	116	100	91	80	71	58	46	33	23	116	80	6	6um
751	1054	809	0.928306551	112.118795	1	39.56990679	40.4460719	0.419995301	30.92253059	34.78505426	32.5620386	29.55090573	-0.431130912	105.7097204	175	754	5.319720256	79582	139621	5782	114	101	91	82	71	61	45	31	22	117	80	6	6um
683	961	729	0.936899863	109.7045815	0	39.6954612	40.21083455	0.349755304	29.48936434	31.78049716	30.54493889	28.61575383	-0.64319595	107.4568082	179	683	4.849083873	73393	125013	5717	130	106	96	85	74	62	51	42	37	118	80	6	6um
610	899	657	0.928462709	102.0832611	-1	40.42622951	40.00983607	0.294279051	27.8689096	31.40063694	28.63359765	27.36568879	-1.387332893	156.7213115	234	610	5.531607472	95600	209507	5790	122	102	91	81	68	54	42	29	21	119	80	6	6um
709	992	752	0.942819149	107.7756493	0	39.66854725	40.1100141	0.352708534	30.04541291	33.24154028	31.14048055	29.13918266	-0.509131826	113.8688293	191	710	5.34530464	80803	145504	5822	109	98	89	77	66	56	40	27	16	120	80	6	6um
611	840	637	0.959183673	92.08326112	1	40.33878887	40.38952537	0.311477083	27.89174361	30.59411708	28.65693697	27.23135937	-1.159169879	166.0769231	247	611	5.68091352	101473	208327	5789	111	101	92	82	71	58	44	31	21	121	80	6	6um
673	1023	727	0.925722146	107.1543289	1	40.39673105	40.39673105	0.420473886	29.27268716	33.54101966	30.84493773	27.98575515	-0.679740754	112.3224368	181	673	5.485107332	75593	160964	5727	126	107	94	85	76	62	51	37	35	122	80	6	6um
653	930	681	0.958883994	97.98275606	1	39.92036753	39.95099541	0.334901768	28.83444854	31.57530681	29.7862832	28.06621612	-1.165514386	164.770291	255	653	5.186906706	107595	188637	5747	119	106	96	87	74	62	49	34	26	123	80	6	6um
683	990	750	0.910666667	116.9827561	1	40.23572474	40.46559297	0.424965969	29.48936434	33.73425559	31.18596328	28.22982482	-1.420363291	133.1669107	224	683	5.963429179	90953	217378	5717	139	108	94	84	74	62	51	36	35	124	80	6	6um
669	960	701	0.954350927	97.74011537	1	40.1793722	40.43348281	0.367860173	29.18556587	32.38826948	30.31907351	28.19313396	-1.389173729	163.3602392	248	669	5.418088366	109288	200804	5731	120	106	97	87	75	63	50	38	33	125	80	6	6um
788	1088	841	0.936979786	112.0538239	1	39.57614213	40.12563452	0.362164031	31.67511265	35.17101079	32.88376899	30.6514339	1.3650507	138.6713198	217	788	5.444957673	109273	177638	5746	116	106	96	86	77	62	48	35	28	126	80	6	6um
698	1024	763	0.914809961	109.7401154	1	39.65616046	39.81088825	0.144248368	29.81142738	32.75667871	30.08336469	29.76873824	-0.408338103	114.8954155	188	698	5.302137286	80197	141736	5830	105	96	88	80	69	53	40	27	12	127	80	6	6um
564	784	602	0.936877076	105.3969696	0	40.01241135	40.29078014	0.210868851	26.79752047	28.86173938	27.61080954	26.98996286	-0.116570835	145.9237589	221	564	5.077103163	82301	156303	5836	130	128	125	116	65	0	0	0	0	128	80	6	6um
747	1023	812	0.919950739	111.4619408	1	40.0562249	40.38688086	0.373482824	30.84007036	34.53983208	32.11770329	29.79357298	1.373101566	118.08166	187	747	5.200774545	88207	140040	5783	111	101	92	81	72	60	47	31	22	129	80	6	6um
656	870	676	0.970414201	95.08326112	1	39.9375	40.24695122	0.354815783	28.90060798	31.32091953	29.9270155	27.97985115	-1.277390855	159.8429878	246	656	5.262155884	104857	188462	5744	115	106	98	86	75	61	50	36	29	130	80	6	6um
701	930	732	0.957650273	102.0832611	1	40.2681883	39.97289586	0.385394362	29.87542336	32.28002478	31.13572011	28.73054686	-1.549722595	160.6291013	251	701	5.283580192	112601	185436	5820	108	100	90	77	66	54	41	28	16	131	80	6	6um
774	1056	815	0.949693252	105.7401154	1	40.08139535	40.00516796	0.28603533	31.39247374	33.73425559	32.13119076	30.78871979	1.268994703	146.9444444	215	774	5.390471265	113735	187619	5754	112	104	92	84	74	60	49	39	32	132	80	6	6um
579	812	605	0.957024793	92.08326112	1	40.45423143	39.65112263	0.233040526	27.15153212	29.42787794	27.59530282	26.83552202	-1.412300147	144.9740933	230	579	4.859920535	83940	145279	5821	110	98	89	78	68	53	41	42	0	133	80	6	6um
583	812	615	0.94796748	89.49747468	1	39.83018868	40.19725557	0.201935149	27.24515837	29.41088234	27.59215728	27.02372835	1.333440355	139.0291595	224	583	4.991579078	81054	146633	5817	110	98	90	80	66	56	41	27	15	134	80	6	6um
623	870	655	0.951145038	96.42640687	1	39.73836276	40.10272873	0.293925029	28.16430784	30.8058436	28.87383162	27.5984305	1.493560502	152.3948636	235	623	5.123029397	94942	171597	5777	114	103	91	82	72	58	46	31	26	135	80	6	6um
649	899	676	0.960059172	97.74011537	1	40.1155624	40.50847458	0.386439251	28.7459991	31.57530681	29.97461386	27.64603186	-1.373896151	161.5300462	245	649	5.187308922	104833	186079	5751	120	104	92	82	73	62	49	36	31	136	80	6	6um
599	812	632	0.94778481	93.87615434	1	40.23706177	40.16527546	0.159313473	27.61648941	30.08321791	27.87020618	27.51424922	-1.460885546	125.0801336	200	599	4.969905441	74923	126868	5801	114	100	91	76	68	58	42	31	19	137	80	6	6um
683	992	728	0.938186813	106.1543289	1	39.66910688	40.34846266	0.44166021	29.48936434	33.24154028	31.21964271	28.00971397	-1.052329931	137.4187408	227	683	5.400051851	93857	169756	5717	125	109	97	88	78	62	52	38	34	138	80	6	6um
726	960	765	0.949019608	106.0832611	1	39.55647383	39.57162534	0.440583849	30.40348515	33.24154028	32.14388641	28.85593532	-1.442485038	143.4793388	217	726	5.299755033	104166	172692	5798	110	98	88	80	70	57	45	32	22	139	80	6	6um
753	992	786	0.958015267	104.5685425	1	39.69588313	40.3187251	0.305994949	30.96367835	32.984845	31.7824748	30.25796913	1.451038039	141.2815405	224	753	5.465740574	106385	182066	5772	114	102	91	82	72	60	47	34	26	140	80	6	6um
702	960	734	0.95640327	100.1543289	1	40.07692308	39.66381766	0.397484148	29.89672491	33.24154028	31.27704186	28.70009639	-1.398115732	147.8133903	232	702	5.25600914	103765	174490	5698	122	112	100	88	79	68	55	42	36	141	80	6	6um
663	928	705	0.940425532	100.3259018	1	40.02865762	40.40573152	0.362172434	29.05439413	32.75667871	30.18550522	28.13624488	-0.12898021	117.4223228	190	663	5.219629869	77851	139509	5737	120	104	96	88	73	62	49	39	32	142	80	6	6um
654	868	684	0.956140351	96.91168825	1	39.7324159	40.01987768	0.387176402	28.85651854	32.01562119	30.10265195	27.75481543	-1.386260879	157.5168196	245	654	5.160476369	103016	180889	5746	116	106	96	84	71	62	51	37	31	143	80	6	6um
579	783	603	0.960199005	95.49747468	0	39.88601036	40.2193437	0.239100033	27.15153212	29.42787794	27.64252609	26.84075297	-1.469830276	150.4369603	229	579	4.97473788	87103	152284	5821	116	115	114	107	82	45	0	0	0	144	80	6	6um
620	900	660	0.939393939	99.32590181	1	39.64032258	40.41290323	0.300964265	28.09641468	31.32091953	28.86206282	27.52388535	-0.623460793	119.7483871	199	620	4.97745024	74244	125210	5780	120	102	91	80	72	59	44	31	21	145	80	6	6um
636	928	687	0.925764192	103.1543289	1	40.34119497	40.38836478	0.281338429	28.45663983	32.24903099	29.18694178	28.0080407	0.32862101	117.7672956	186	636	5.060846556	74900	125824	5764	124	103	94	84	72	57	43	34	25	146	80	6	6um
580	870	620	0.935483871	103.5685425	0	40.50862069	39.50344828	0.124067263	27.17496892	30.59411708	27.47314736	27.26088461	-0.773567857	125.3706897	191	580	4.810212	72715	123477	5820	127	117	114	108	77	37	0	0	0	147	80	6	6um
628	841	664	0.945783133	98.49747468	1	40.37261146	39.98726115	0.162256486	28.27710088	30.6757233	28.54806471	28.16976337	0.043968344	117.8136943	195	628	4.958558176	73987	124453	5772	118	102	90	82	72	60	48	35	21	148	80	6	6um
764	1089	820	0.931707317	110.9827561	1	40.28926702	39.9986911	0.479081287	31.1890207	35	33.35997464	29.28240294	-0.813532307	96.66230366	162	765	5.221247414	73907	139420	5769	115	104	94	80	72	60	47	35	24	149	80	6	6um
797	1023	830	0.960240964	107.254834	1	40.32120452	39.98368883	0.310752262	31.85548488	34.53983208	32.71581442	31.09608528	-0.282390727	128.2521957	196	797	5.95073421	102217	210980	5729	116	106	94	82	74	64	53	43	39	150	80	6	6um
587	812	615	0.954471545	90.91168825	1	40.08858603	40.14821124	0.313628264	27.33846398	30.08321791	28.10900577	26.69078964	-0.977498768	138.6763203	224	587	5.006320065	81403	142717	5813	111	98	90	79	69	56	42	25	17	151	80	6	6um
